歌曲id,歌曲频率,歌曲名字,歌手id
463352828,23.0,Right Now (Na Na Na),12088032
40140636,303.0,习惯失恋 (Live In Hong Kong / 2015),9269
5255798,666.0,九月(海子),6461
1351219081,21.0,Old Town Road,31646483
866279886,36.0,暴风雨（大喜 remix）,12270100
553815247,143.0,蹦极,11257
454966913,75.0,江湖流,11257
528326686,88.0,I don't wanna see u anymore,12276375
1369588040,5.0,多喝热水,8103
385569,277.0,两个恰恰好,13191
316071,25.0,证据,10198
19945726,42.0,Radioactive,94779
445703169,17.0,Magic Trick,88693
553815249,144.0,三人行,11257
1334296024,21.0,乐不思蜀,12083497
529659097,44.0,udA(Prod. by DiESi),12003155
498710786,116.0,诗人说梦,12083497
1377450530,11.0,bad guy - with Justin Bieber,11972054
423997607,16.0,Dirty Water,12046521
461864856,35.0,飘向北方,3256
19572270,16.0,Take It From Me,101981
5261521,678.0,好好恋爱,7537
3879945,10.0,Boston,85505
541422012,178.0,当,11363
185713,40.0,就让这首歌,6453
3377675,120.0,My Favorite Things,157910
533403084,6.0,I Miss You,916094
572973442,15.0,Unlonely,35332
538325886,20.0,PIGGY(Prod. JSore),13035798
483024028,11.0,Look4You,11988047
344396,37.0,红蜻蜓,11097
484190890,6.0,I Can't Stop Loving You,41930
1375962663,16.0,Best Part of Me (feat. YEBBA),33184
32019331,11.0,Great Big Storm,1050321
514765154,20.0,世界上的另一个我,7122
1304784153,14.0,Half As Good As You,711016
1337981483,17.0,I Won't Let You Feel Alone Again,12598596
185706,36.0,很难,6453
28830177,24.0,W.O.M.W,11257
29769734,21.0,Glad You Came,29709
1301909440,41.0,忽然之间,28611837
1355292203,4.0,上学威龙,865007
1359099257,2.0,Crush On You (Remix),1132392
524331,9.0,行かないで,15558
460298206,48.0,Nancy Mulligan,33184
25643093,21.0,大城小爱(Live),5346
27268032,24.0,"Gone, Gone, Gone",41847
465721397,25.0,亲密爱人2017（feat. 酷癌）,865007
1336856498,52.0,我想part2,865007
1349965887,7.0,宝藏女友,12480712
402070513,27.0,River,198937
472050059,26.0,You're Gonna Live Forever in Me,35335
476659144,33.0,小宇,12268138
1310089531,18.0,一首比較癡情的歌（prod.Zeeky Beats),30004294
443794,58.0,あの夏へ,14408
30284674,63.0,初恋旧爱新欢,1047139
135355,28.0,耿耿于怀,4483
550877,16.0,Poor Butterfly,15993
505950403,11.0,明秀小学爱情故事,12563718
1301572238,92.0,Words,12062200
485508366,49.0,孤独症DEMO,12453329
1325711622,5.0,Just Woke Up,28103322
529668356,55.0,你要的全拿走,3066
187916,101.0,还有谁,6457
553310457,22.0,奉陪,816248
29722605,51.0,分手那天,816248
300058,237.0,闷,9621
1343492095,6.0,7 rings (Remix),48161
1294889948,23.0,模特儿,12204436
1328944284,22.0,山海remix,12897050
1311345795,10.0,睡前故事(ft.GALI),12109219
186855,27.0,挪亚方舟,6457
3164466,7.0,Just A Girl,69323
545350538,13.0,如影随心,12347360
29764473,38.0,Hold Back the River,861040
185762,675.0,世界末日,12733
29343376,52.0,这些年来,6457
36270426,38.0,来自天堂的魔鬼,7763
1333352696,10.0,华生,7217
187408,31.0,愿你决定,6457
4038411,14.0,Coming Home,91126
307024,22.0,奇洛李维斯回信,9944
106184,11.0,Talking To The Moon,3535
33510814,747.0,爱一点,3535
35270850,5.0,Ominous Mystery,42959
35270855,5.0,I'm Still Waiting,42959
19068196,22.0,The Second You Sleep,42959
276035,100.0,爱一点,8916
5273436,688.0,三套车,122455
116772,3.0,水塘(独白及效果声),3715
31234247,11.0,Crescent Moon,68770
1321631043,6.0,湖,12027194
19572271,29.0,Gotta Have You,101981
1323870366,5.0,not alone,14054131
1325905146,22.0,胡广生,1054159
1298675089,8.0,Mama Cry,13672034
30967498,84.0,Jailbreak,87095
298258,119.0,吴哥窟,9615
18658931,16.0,Give Me Some Love,35329
4340760,30.0,If You Want Me,34134
27923688,17.0,Prepare for Disappointment,39719
515816173,8.0,Changes,12213098
1315441719,233.0,Always Remember Us This Way,64147
469249501,3.0,I Will,1146045
420154641,39.0,Hold On,956238
430793721,24.0,当妮走了,12094099
1311134099,5.0,ijustwannashawty,12326169
1365844416,5.0,Rescue Me,98105
501467169,21.0,Nobody Has to Know,103858
486068399,11.0,All My Life,12074090
28838894,7.0,Didn't Stand A Chance,45172
1315952365,20.0,这首歌没唱直接听,1198123
28784206,26.0,DAY LOVE NIGHT,208391
133998,25.0,老街,4292
297839,50.0,爱你,9606
31234185,45.0,侧面(Live),2116
549361687,17.0,大大大大大象,12118540
1364137053,12.0,I Don't Care,33184
1357999883,6.0,树说,8103
521415529,7.0,Jesus Christ,12000103
4151461,13.0,Календарь,95435
64034,13.0,再见Puppy Love,2115
1341402552,37.0,自我介绍,1217008
186820,27.0,路过蜻蜓,6457
351271,103.0,那就这样吧,11363
94576,12.0,雨中的恋人们,3073
481876542,8.0,Lo Que Siento,353969
1342860374,11.0,changes,12234040
187935,105.0,不想拥抱我的人,6457
27483201,58.0,告别娑婆,2116
1362193347,18.0,孤独之书,1050282
525443824,16.0,☹,12623935
530995066,7.0,Dontmakemefallinlove,353969
400876480,21.0,Me And My Guitar,956357
1326927828,42.0,無friend食飯,30004294
19167243,35.0,Skin,100066
2004435,8.0,Try to Remember,44278
39869701,10.0,"Sonata for 2 pianos in D, K.448:1. Allegro con spirito",60310
27975130,18.0,Halo,64218
1609689,5.0,Vale Of Tears,37191
1335350269,8.0,生而为人,13608761
25706371,15.0,Impossible,673004
1323083542,5.0,i don't love you anymore,30606765
1318522028,9.0,Maybe,12132070
4195310,18.0,Grenade,200351
399410693,24.0,La La Land,298881
419250867,11.0,Wicked Ones,1044136
66152,20.0,当我想起你,2115
1307971993,15.0,Peony（Prod. sketchmyname）,15060351
21432573,6.0,What Did You Learn In School Today?,41146
32719627,809.0,哥哥,1084228
1317377410,17.0,點解炒撚我,30004294
3950292,8.0,Rock 'n' Roll Suicide,88151
4151469,12.0,Заимка,95435
31750709,140.0,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,29711
28786718,14.0,Out Of My Hands,35332
26348100,3.0,我们的天空,3337
5201809,150.0,Sailing,41933
36190589,6.0,第二最爱 (Live),2116
503598,6.0,恋爱症候群,15301
28699318,9.0,横道世之介のテーマ,15745
346083,110.0,Amani,11127
540333737,5.0,Die Hard,12608111
1320697603,11.0,Fading,206027
1349254088,17.0,Sucker,94966
1318284116,19.0,pharmacy,28389583
1300423391,6.0,woman on the hills,28389583
26145413,167.0,Freedom,27661
30051773,22.0,怪情歌,1007170
29437944,10.0,Everybody Knows I Love You (Radio Edit),95442
28786717,14.0,Quiet,35332
37239018,24.0,Everglow,89365
28485819,20.0,Demons ,29709
1357999894,15.0,归去来兮,8103
1349292048,31.0,心如止水,12121264
31935490,8.0,Come and Get Your Love,73866
1359708263,8.0,Doom And Gloom,102001
415744725,7.0,Supersonic Rocket Ship,78218
27472194,16.0,I Don't Mind If You Don't Mind,42489
5039560,331.0,Down,12869734
557579748,6.0,i have love for everyone besides myself.,12311130
1334295081,16.0,Nobody Else,12598596
1334270729,20.0,当你走了,1181154
4875084,685.0,恶作剧,9774
31234183,46.0,Shall We Talk(Live),2116
31234187,51.0,你唔爱我啦(Live),2116
539982581,6.0,Lazy Bone,12929795
31234184,48.0,The Best Is Yet To Come(Live),2116
16951468,12.0,Vincent,29981
1383635,14.0,Amireux,33899
17950503,29.0,Sunday Morning Birds (Singin' Hallelujah),41138
556204186,4.0,A random cute draft,14054150
503855598,22.0,Pumped Up,759489
18317677,19.0,Under Pressure (2011 Remaster),41906
5045685,30.0,L'allumeur De RÉVerbÈRes,104700
2117005,15.0,Don't You Remember,46487
518895684,14.0,All Falls Down,805090
19558626,15.0,Never Say Never,101985
573673964,6.0,Make You Remember,12871356
21615671,12.0,Stand By Me,42949
1494060,17.0,Your Man,35385
316510,29.0,稀客,10204
37820801,19.0,La Vie En Rose,975673
28625167,18.0,Back To The Earth,35332
476598254,173.0,1-800-273-8255,1015122
571339219,12.0,Midsummer Madness,15022053
299460,48.0,邮差,9621
36921372,17.0,Memories,956238
492092383,17.0,idontwannabeyouanymore,11972054
632681,422.0,プラネタリウム,17477
572166420,33.0,Crush,897075
1346184546,7.0,Claudia,12676847
4334701,2.0,日落.入夜,101998
533367200,513.0,Heaven,12097049
523981,12.0,メロディー,15558
64048,58.0,完,2116
28566204,154.0,All of the Stars,33184
476598236,16.0,You're Somebody Else,1132016
3550532,4.0,My Favorite Song,77899
863481066,10.0,hotline bling,11972054
33887808,45.0,사이먼 도미닉,124684
29775439,156.0,Seasons In The Sun,97521
18319533,14.0,Man Like Me,42164
25638242,37.0,爱丫爱丫,11097
27198691,15.0,Love Of My Life,41906
138793,12.0,孤单北半球,4693
5242760,1390.0,一场游戏一场梦,5358
36198480,30.0,Stitches,43722
65806,64.0,想听,2116
28747434,151.0,A Step You Can’t Take Back,1054084
399343818,14.0,Ocean Eyes,11972054
494407929,11.0,she was a pretty one,12474681
491233422,12.0,COPYCAT,11972054
1355147933,29.0,bad guy,11972054
33728453,88.0,Drive,1050128
65855,74.0,Shall We Talk (Live),2116
405599119,27.0,7 Years,38797
28747428,156.0,Lost Stars,1054084
3641245,4.0,Love Don't Strike Twice,79231
1353194608,9.0,今天也想见到你,12084229
18317600,17.0,Another One Bites The Dust (2011 Remaster),41906
21292142,8.0,L'Amour Est Un Oiseau Rebellecarmen Acte1,66372
1318814923,20.0,Keep Yourself Alive (Live At The Rainbow),41906
316704,170.0,水月镜花,10204
186843,28.0,月亮代表我的心,6457
480769653,32.0,Sweet,12023319
187680,50.0,取暖,6457
150619,25.0,小镇姑娘,5196
574927251,7.0,Be Alright,12132624
29966565,43.0,Love Me Like You Do,56598
656398,36.0,爱をこめて.海,17904
26584453,686.0,梦伴,8678
33206214,130.0,小幸运,9548
1354445115,8.0,无所求必满载而归,1007170
26418808,42.0,Rain,14153
28747425,155.0,Tell Me If You Wanna Go Home,1054084
36861904,145.0,相爱很难,8918
4154790,39.0,Need You Now (iTunes Session),95456
187167,48.0,Boulevard Of Broken Dreams,6457
482172,373.0,風になる,17637
554405218,8.0,Have It All,35332
29393455,47.0,月亮代表我的心 (Live),6457
568852809,8.0,So Long Lover's Island,479511
26844839,13.0,Relax,38849
1308818967,158.0,飘向北方 (Live),12514278
25657282,38.0,Marry You,178059
29732695,16.0,不一样又怎样,7219
4330114,15.0,Zombie,101982
458013267,12.0,我结婚了,10591
1343146025,19.0,bury a friend,11972054
458245372,16.0,北京东路的日子,12276904
18794244,31.0,Price Tag,62662
26550647,34.0,天亮前出发,188141
527335918,13.0,乌云中,1203045
316709,38.0,亦舒说,10204
3950239,10.0,Seasons in the Sun,88151
470774651,12.0,Tom And Jerry(Prod.KRVZE),12078093
1335863234,21.0,天赋异禀,12490206
1886620,7.0,What A Pity,42009
542690276,25.0,GOOD NIGHT,12493781
1315718569,15.0,有一种悲伤,7063
505955461,27.0,翻山,12025631
2119776,6.0,La La Land,46518
1314353013,15.0,Let's Fall in Love for the Night,12676847
1343455022,11.0,Together from Afar (How To Train Your Dragon: The Hidden World),35389
1311347592,16.0,remember,12062125
114369,25.0,最近,3705
426027293,106.0,你曾是少年,12709
1338846300,14.0,Backwood Blues,31065229
494862150,182.0,himawari,20455
569214321,15.0,Girls Like You,96266
299116,57.0,约定,9621
18611599,26.0,Lucky,35332
3157058,9.0,Ordinary Day,68940
29950496,8.0,Angels,35349
501467877,14.0,Peoples,12603491
31384897,33.0,Kid In Love,956238
168091,188.0,蓝莲花,5770
29759733,20.0,可乐,1038040
36539010,22.0,Sleep Alone,2116
507783538,13.0,Starry Starry Night,66263
34722449,29.0,Cake By The Ocean,1150261
557286490,4.0,Worst of You,12583013
554191989,6.0,练习,3691
1346251896,5.0,Lucky for You,904041
1346252421,5.0,No Fun,904041
25730240,19.0,那年我们一起追过的女孩feat.MC何山+孔艺萌 beat prod.by 7JZ,188141
1293951568,15.0,短发,12349677
429528027,12.0,Say You Won't Let Go,673004
518894461,13.0,恋爱症候群,3057
1348992472,6.0,마음을 담아 (Be your star),30891449
97357,423.0,那些年,3273
28784280,21.0,那些年我们一起追过的女孩,208391
97355,25.0,人海中遇见你,4079
18680857,63.0,A Hat,72726
3313212,13.0,We Will Rock You,72726
18680835,5.0,Cigarettes,72726
2788529,25.0,Loving Strangers,61082
437292675,49.0,我要你,1054159
34923252,10.0,Your Love Carries Me,806048
476987164,6.0,Limbs Of Faith,12061205
445867332,39.0,Another Day Of Sun (From &quot;La La Land&quot; Soundtrack),0
554275189,14.0,郑子威 - 慢慢喜欢你（粤语版）（翻自 莫文蔚） ,1023288
28625168,22.0,3 Things,35332
32069687,10.0,夏がそうさせた,1078058
21539597,13.0,Open Up Your Door,41986
38358214,9.0,The Rose,17904
656405,497.0,さよならの夏~コクリコ坂から~,17904
492092111,19.0,She's On My Mind,415889
30474116,39.0,Something Big,956238
29431219,9.0,Care,449395
1304402824,10.0,HURT,12131303
28234334,14.0,Smile Like You Used To,893068
187672,41.0,烦恼歌,6460
28468822,22.0,Подмосковные вечера,911004
441612583,61.0,City Of Stars (From &quot;La La Land&quot; Soundtrack),199872
410801653,50.0,啷个哩个啷,11974049
18680851,66.0,Fuerteventura,72726
29806043,40.0,Are You With Me,1039114
34923247,10.0,Effortlessly You,806048
349892,334.0,失恋阵线联盟,11265
32451018,894.0,分分钟需要你(粤语版),6473
421563713,21.0,桥豆麻袋,1007170
22228779,11.0,Vive Le Vent,98833
455500439,14.0,Revolution,212904
65890,70.0,忘记歌词 (Live),2116
191126,19.0,可惜我是水瓶座(Live),6473
515269424,97.0,Wolves,140196
4472919,50.0,วันเดือนปี D.M.Y.,106452
242603,212.0,让她降落,7920
29984448,53.0,Credit,69173
25849549,21.0,Stuck In The Middle,38849
420154637,37.0,Honest,956238
1334296208,5.0,Bana Ellerini Ver,31151382
191819,574.0,当你孤单你会想起谁,6480
1308818966,20.0,王牌冤家 (Live),4292
27514427,9.0,There's Something Wrong,805095
449677255,85.0,Сталкер（路边野餐）,12236480
28838240,9.0,异常现象,11890
30039450,6.0,Start Walking,9353
1342798229,3.0,心跳的证明,28899411
326887,115.0,彩虹,10559
506224180,16.0,Silhouettes Of You,12023212
740010,7.0,23时59分,19678
1345681867,17.0,Dumb Blonde (feat. Nicki Minaj),46490
31090820,54.0,Stitches,956238
254574,51.0,后来,8326
4151647,109.0,Позови меня тихо по имени,95435
31165363,683.0,达尔文 (Live),2116
489927742,20.0,干杯（Cover 五月天）,12272703
469073083,10.0,Beautiful Mess,12355128
465663975,11.0,JCool,12328063
346085,43.0,谁伴我闯荡,11127
1337115647,14.0,I'm ok,13112541
4334747,3.0,中文歌,101998
108245,60.0,爱笑的眼睛,3684
108468,65.0,小酒窝,3684
1934649,94.0,Shape Of My Heart,42938
412911256,15.0,Ketch Up,12046881
29722434,668.0,背你妈的时,1199157
26217171,251.0,有可能的夜晚,10750
556204231,17.0,Youth,956238
4873813,680.0,苦茶,11099
413829859,41.0,童话镇,1198010
5046367,47.0,Way Back Into Love (Demo),34911
25910906,31.0,The Cello Song,99093
3852042,104.0,New Soul,84836
526646591,15.0,（笑）,12156137
492691027,15.0,不,12156137
487454612,10.0,Sober Up,88089
399620640,15.0,Spirits,847371
1326439375,82.0,Bad Ideas,897075
1306459970,114.0,十七岁,3691
28157586,147.0,If I Die Young,102919
467590280,4.0,春娇与志明的对话,12342041
553815246,132.0,长河,11257
1323350688,17.0,氧气舱,12604717
26358598,29.0,Me and My Cello (Happy Together),99093
436346393,20.0,北京到台北,10750
485612149,10.0,la vie en rose,12289151
567145053,143.0,Mutual,956238
31311695,27.0,Shots (Broiler Remix),94779
475070014,8.0,bubble gum,12191215
470795260,5.0,Don't Let Our Love Go Cold,12132319
519245010,13.0,Love Song Wor,12328063
419254976,9.0,for him (Live),45129
432430651,14.0,我们恋爱吧,11257
549187372,16.0,我是好人？,12059094
420154638,105.0,Patience,956238
28665554,117.0,Don't,33184
485410433,17.0,Birthday Suit,1050677
483156032,12.0,Believer (Kaskade Remix),94779
532086221,26.0,晚风里,12360194
4334611,2.0,人人开开心心,101998
1330858912,13.0,遥远的你 (正式版),30892270
534931162,7.0,You Me and The Silence,13163116
147060,5.0,三毛：小熊！如果你回台湾,4954
864647456,15.0,Lover Boy 88,12002201
543988605,24.0,母老虎,1086078
1325711347,8.0,喜新恋旧,784257
298880,35.0,容易受伤的女人,9621
462895657,25.0,Young Dumb &amp; Broke,301757
548097859,12.0,what i like about u,13710625
5053289,48.0,You Belong To Me,36662
3570196,22.0,Hangover,78315
435403553,11.0,Sad Song,1073025
470687465,11.0,And I'm Leaving,783590
443205930,13.0,My hot girl,13112541
451981574,10.0,Gangsta Walk,12260177
29723022,8.0,暗里着迷 (Live),3691
465675773,33.0,Don't Wanna Know/We Don't Talk Anymore,43722
1331364073,14.0,地铁等待,28413428
28830162,16.0,我们毕业了,11257
485612700,37.0,毕竟深爱过,4069
371362,9.0,小跳蛙,12608
354620,190.0,只对你有感觉,11561
86279,100.0,情歌王,2849
22842404,13.0,TV를 껐네...,127089
187402,31.0,午后红茶,6457
417250908,137.0,坏与更坏,3685
1316888385,9.0,ลาลาลอย (100%),12322107
139703,136.0,我想更懂你,4723
27901970,668.0,第二次的爱,11257
255907,98.0,胆小鬼,8329
472050284,18.0,Gravity,1055019
38679518,7.0,Joyeux anniversaire,1192247
436668107,13.0,Mariah Carey-Dear妈妈（zPone Remix）,12138507
27896612,21.0,请你不要难过,3699
374608,59.0,燕窝,12707
1338638320,4.0,大人物,1211046
208889,53.0,别找我麻烦,7214
1318571230,14.0,很高兴认识你,11257
1338695683,76.0,起风了,187229
35307628,74.0,Just Give Me A Reason (改编翻唱),90331
1334288719,2.0,U,12053547
26907013,140.0,Sweet Dreams (Are Made Of This),55563
4174272,15.0,Sweet Dreams (Are made of This),96268
5268254,674.0,七友,10204
316413,29.0,花与爱丽斯,10204
316938,36.0,再见二丁目,10204
185937,37.0,爱的初体验,6453
185726,48.0,再见,6453
185712,41.0,小宇,6453
1338210967,6.0,Best of 2018 Medley: Girls Like You / No Tears Left to Cry / God's Plan / This Is Me / The Middle,86862
28174944,138.0,Timber,41143
29351905,7.0,Timber,95322
521416228,16.0,OKAY,1083118
27747330,49.0,被驯服的象,7214
486999661,33.0,莫妮卡,1060132
32944646,816.0,八号风球(第26届金曲奖26首串烧),2116
208902,132.0,红色高跟鞋,7214
409931224,42.0,Just Like Fire (From the Original Motion Picture &quot;Alice Through The Looking Glass&quot;),70821
34144944,136.0,Young God,964321
1337065812,21.0,生日快乐2,1040035
41648129,39.0,生日快乐,1040035
438803640,38.0,Good Day,1150261
31830698,319.0,Summertime Sadness (Basic Tape Remix),1072043
35447875,17.0,Misbehavin',99292
28160871,57.0,"每一个明天 (Live In Hong Kong, 2013)",2116
34144930,156.0,Castle,964321
1325896303,7.0,My Man,784257
510953935,14.0,放棄治療,916007
416700932,28.0,Whiskey and Morphine,1181562
28660009,405.0,Old Money,66212
75900,4.0,月光男孩,2383
497034035,47.0,陪着你走,13112541
479598964,94.0,椿,12002248
28830159,16.0,我们恋爱吧,11257
27867503,25.0,心淡 (Live),9269
31426717,10.0,匆匆那年法语版（Au bout de mes reves）（Cover 王菲）,839639
29480187,34.0,We Can't Stop,29709
41500990,122.0,好想你,1040035
550654609,74.0,all the kids are depressed,12096183
3025202,48.0,Summertime Sadness,66212
501491063,10.0,Lust For Life (The Avener Rework),66212
1300528275,12.0,Sweet but Psycho,14486166
1297750680,34.0,这是你想要的生活吗,1050282
531777461,90.0,God's Plan,53283
1775978,6.0,Rolling In The Deep,39926
19068246,20.0,Angel,42959
489997584,46.0,Coming Home,4723
33544364,186.0,Girl On Fire/my Songs Know What You Did In The Dark,53018
468490751,4.0,Galway Girl,39926
16593586,50.0,Radio,66212
30394928,16.0,忘鸟爱,916007
472361096,129.0,Despacito (Remix),38154
533455199,13.0,Just The Same,12335330
501133800,28.0,Everybody Dies In Their Nightmares,12107961
68099,14.0,月半弯,2134
546883280,78.0,Shape of You×中文歌（翻自 Ed Sheeran） ,1192131
573540074,552.0,Valentine,893624
1320588940,9.0,Crush Culture,13080534
574906255,5.0,Spiraling Down,12073280
29422008,18.0,I See Fire (Kygo Remix),844410
411314681,38.0,This Is What You Came For,29968
16593585,346.0,Dark Paradise,66212
4879345,198.0,風のとおり道,14408
423406605,12.0, Don't Let Me Down (Acapella Remix),39926
523041065,15.0,I Can't Help,12928025
451169473,40.0,骗自己PT.2,12258420
514761281,99.0,白羊,1197168
484700238,15.0,Liability,784001
1297841,29.0,Love The Way You Lie,32665
427142481,16.0,Clsr (Aash Mehta Flip),893484
468490460,14.0,Let Me Love You,28690
27646851,22.0,Best Day Of My Life,762135
1315050038,14.0,Generation Why,13080534
477662605,88.0,知足（粤语版）（Cover 五月天）,1049681
863974,22.0,明日、僕は君に会いに行く。,22354
523250199,11.0,Pretty Girl (Cheat Codes X Cade Remix) (Aidan McCrae Future Bounce Refix),12930371
483671599,441.0,追光者,7409
28188171,48.0,Look At Me Now,90331
19542328,30.0,If You Could See Me Now,102028
28832241,30.0,Superheroes,102028
426291544,23.0,Send It ,29121
31356499,127.0,Waiting For Love,45236
522529494,18.0,Toxic,12098055
22781759,27.0,Dancing In The Moonlight,161404
28639182,298.0,Try,50890
540027,38.0,Loveless,15848
417911175,22.0,Heathens,784190
19542337,109.0,Hall of Fame,102028
17753288,62.0,What Makes You Beautiful,98351
29713697,73.0,你的男人,5787
540931,42.0,クリスマス・イブ,15852
31152570,14.0,Maps,48064
451016086,80.0,电影情圣：我在人民广场吃炸鸡,12200577
375762,174.0,Super Star,12709
390639,7.0,跳完这支舞吧，我的恋人,13422
370776,13.0,二十世纪少年(Unplugged),12549
365875,293.0,暗涌 (live),12266
1480314,33.0,My Heart Will Go On (Dialogue Mix) (includes &quot;Titanic&quot; film dialogue),50893
493283657,57.0,Complicated,791298
456175020,23.0,Scared To Be Lonely,780003
446874457,4.0,Cheap Thrills (Acapella Remix),39926
28805824,11.0,Hand In Hand,743047
550520580,30.0,对 不 起 。Wonderful u AGA n3 bootleg,12553076
29009655,90.0,East of Eden,900106
2863352,16.0,Le Tourbillon,62575
460043710,49.0,Supermarket Flowers,33184
65312,87.0,明年今日 (2007 Live),2116
535024262,29.0,FRIENDS,1060019
29723041,8.0,17岁 (Live),3691
488647703,21.0,pounding sound,12339105
472361236,15.0,Galway Girl,69270
1294899526,5.0,Kiki Do You Love Me？,1147186
117614,15.0,分分钟需要你,3706
1331322055,84.0,Everything I Need,74801
521416693,45.0,So Far Away,780003
521417778,38.0,Perfect Duet (with Beyoncé),33184
506288341,13.0,Something Just Like This,12074883
34229234,36.0,"i hate u, i love u",1137226
441116300,15.0,ハッピーエンド,18771
64922,59.0,落花流水,2116
209433,6.0,我喜欢木村拓哉,7217
473692361,21.0,Dear mom,12156298
29450766,15.0,Yellow Flicker Beat,784001
27698223,17.0,Royals,784001
5042387,53.0,Somewhere Only We Know,95278
516140116,28.0,Honey，Although This One Is An Interlude I Still Want To Give You All I Got,1185030
299656,236.0,哔一声之后,9621
417247802,12.0,Cheap Thrills Remix,74625
519338231,20.0,You Are The Reason,12008165
410654865,26.0,GQ,12040030
515549314,10.0,All About You,12046301
643017,25.0,月が泣いてる,17637
521784134,26.0,Runaway,12646102
427017134,10.0,我唱情歌给你听（大合唱串烧）（Cover 吴海啸 / 黄雯婷）,12138215
555142,222.0,そばにいるね,16017
549800503,109.0,Despacito x Shape Of You,99292
32341765,22.0,Smile,847171
299523,202.0,女皇的新衣,9621
437605840,16.0,After the Afterparty,53092
455653437,16.0,Skin,1053202
460043708,53.0,What Do I Know?,33184
18611546,24.0,Life Is Wonderful (Live in Amsterdam),35332
411907881,10.0,The Fighter,37525
403711269,17.0,Cheap Thrills,74625
486218073,69.0,BINGBIAN病变（prod.jurrivh）,12276430
546723298,11.0,Lonely Day,12090068
300136,170.0,暗涌,9621
467590594,37.0,Gang Up,287014
464377306,34.0,Hey Ma (Spanish Version),41143
466122659,104.0,Good Life,820036
4873340,765.0,心愿便利贴,5532
524149334,7.0,Sirens,12935117
287719,47.0,开始懂了,9272
27697195,32.0,Wrecking Ball,66361
469249441,9.0,Hey Jude,1146045
29984443,56.0,Walkashame,69173
407450674,6.0,Sorry (Justin Bieber Cover),1011193
27506983,45.0,One Day,804398
210759,12.0,死性不改,7439
1332424898,9.0,光年之外 (热爱版),7763
539277711,14.0,Havana,99292
26299630,13.0,Radioactive (Imagine Dragons Cover),66225
418550484,19.0,You Don't Own Me,57995
34690192,6.0,Duet,1047160
18733268,65.0,Duet,72720
472137696,17.0,再谈记忆,900021
1294924176,15.0,Three Pass (Live),12514278
29488628,5.0,blue,1019640
1296583188,83.0,星球坠落 (Live),1203045
420154639,37.0,Bad Reputation,956238
420125538,14.0,Cocoon,1024013
34834414,16.0,Set Sail,1105075
483024225,8.0,Fallin',60967
25714146,82.0,Count on Me,50898
425372124,15.0,Move,101913
376592,11.0,蛹,12721
361194,3.0,山盟海誓之怪谈,11958
18015961,21.0,And Then You,33845
32341801,24.0,We Won't,820322
386001,89.0,温柔 (还你自由版),13193
41632414,12.0,Blood Red Balloon,66407
19150930,16.0,Love The Way You Lie [Part III (Original Demo)],74801
22781714,26.0,GRACE KELLY,161404
411921571,25.0,Fire In The Rain,38903
555931250,6.0,I'll Be There,904046
28987151,23.0,Hit and Run,65214
624751,321.0,銀の龍の背に乗って,17307
36307219,11.0,All Of Me/Say Something,1149005
425137039,51.0,We Are Never Ever Getting Back Together,90331
254548,141.0,成全,8326
172396,14.0,有酒今朝醉,5782
28830157,18.0,莫名我就喜欢你,11257
1309810417,10.0,Crazy,12408153
1321518222,22.0,比你更爱我的人,12077204
471411253,11.0,Legend,212904
537407969,74.0,Number,12312150
460043701,46.0,Dive,33184
33471531,316.0,罗生门,4483
441116287,418.0,茜さす,16152
1321392596,12.0,至此,1050282
36084149,18.0,Fire,1161189
28381440,21.0,Weather,904041
19711382,42.0,New Soul,83520
3597649,4.0,Big bad world,78640
1992968,12.0,The Warrior Song,43821
296837,130.0,魔鬼中的天使,9548
26085194,327.0,雪の華,160729
32102215,17.0,Rock 'N'Roll,775021
22781779,32.0,Shine,161404
409931456,10.0,Up&amp;Up (Radio Edit),89365
19032267,3.0,Hail Chime On,63261
420154632,46.0,Three Empty Words,956238
1296896668,4.0,My Life,837191
28160881,57.0,"我的快乐时代 (Live In Hong Kong, 2013)",2116
481691618,43.0,Sorry,964321
30431364,22.0,光,1007170
93994,5.0,幸福摩天轮,3076
26361030,5.0,純情,15558
28287926,117.0,I'm yours,161404
30590170,38.0,Marvin Gaye,90331
1776816,38.0,The Royal Wedding Song,39965
29561495,8.0,Cheap Hotel,905044
113900,21.0,给自己的情书,3699
167876,49.0,有何不可,5771
531777064,19.0,Love,66212
25657233,412.0,Treasure,178059
457761477,15.0,Glitter &amp; Gold,1161189
186619,41.0,倩女幽魂,6457
34497243,23.0,Can't Sleep Love,99292
445886994,139.0,没什么大不了（なんでもないや）（女声翻唱remix）,12001082
113811,115.0,花园街的流星,3699
28160886,51.0,"今日 (Live In Hong Kong, 2013)",2116
438462713,46.0,My Jinji,11074
2700014,72.0,Ma Plus Belle Image,59237
1327566544,14.0,It's Always The Little Things,2843
287749,40.0,天黑黑,9272
520459383,16.0,New World,1038099
22760128,6.0,"Baby if,",16350
504624714,27.0,青柠,1197168
27514865,16.0,Catch a Grenade (The Hooligans Remix),178059
492145159,22.0,Superstar,12322300
29829683,99.0,小さな恋のうた,15988
1098827,12.0,Old Time Rock &amp; Roll,29426
461080452,25.0,认真地老去,1085116
511694413,12.0,erscheint,12074562
18556941,15.0,Love Like You Loved,36650
59867,23.0,Happy Birth Day,1875
